id,category,category_label,asset_kind,source_deck_name,source_deck,source_slide,source_shape_id,source_shape_name,shape_type,auto_shape_type,width,height,rotation,occurrences,preview,asset_png,keywords
card-0066,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,3,14,fast3_step_3_594_0,1,5,102.0,27.0,0.0,4,previews/card-0066.png,,fast3|step|3|594|0|七页原图批量可编辑复刻.pptx
card-0067,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,206,Rounded Rectangle 205,1,5,1097.28,104.4,0.0,1,previews/card-0067.png,,rounded|rectangle|205|rebuilt|slide|01.pptx
card-0068,cards,卡片与容器,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,35,monthly-chart-panel,1,5,615.0,364.5,0.0,1,previews/card-0068.png,,monthly|chart|panel|识别2|knight可编辑复刻.pptx
card-0069,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,4,9,auto_footer_4,1,5,975.0,54.75,0.0,1,previews/card-0069.png,,auto|footer|4|七页原图批量可编辑复刻.pptx
card-0070,cards,卡片与容器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,40,Rounded Rectangle 39,1,5,448.421,430.622,0.0,1,previews/card-0070.png,,rounded|rectangle|39|rebuilt|slide|02.pptx
card-0071,cards,卡片与容器,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,81,chart-conclusion-band,1,5,582.0,58.5,0.0,1,previews/card-0071.png,,chart|conclusion|band|识别2|knight可编辑复刻.pptx
card-0072,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,210,Rounded Rectangle 209,1,5,257.76,66.24,0.0,1,previews/card-0072.png,,rounded|rectangle|209|rebuilt|slide|01.pptx
card-0073,cards,卡片与容器,native_editable,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,53,kpi-card-penetration,1,5,439.5,153.0,0.0,1,previews/card-0073.png,,kpi|card|penetration|识别3|knight可编辑复刻.pptx
card-0074,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,207,Rounded Rectangle 206,1,5,166.32,27.36,0.0,2,previews/card-0074.png,,rounded|rectangle|206|rebuilt|slide|01.pptx
card-0075,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,153,Rounded Rectangle 152,1,5,534.96,243.36,0.0,1,previews/card-0075.png,,rounded|rectangle|152|rebuilt|slide|01.pptx
card-0076,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,160,Rounded Rectangle 159,1,5,110.16,32.4,0.0,1,previews/card-0076.png,,rounded|rectangle|159|rebuilt|slide|01.pptx
card-0077,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,174,Rounded Rectangle 173,1,5,183.6,72.72,0.0,1,previews/card-0077.png,,rounded|rectangle|173|rebuilt|slide|01.pptx
card-0078,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,5,4,auto2_metric_5_0,1,5,426.75,157.5,0.0,2,previews/card-0078.png,,auto2|metric|5|0|七页原图批量可编辑复刻.pptx
card-0079,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,5,6,auto2_chart_5,1,5,639.0,381.0,0.0,1,previews/card-0079.png,,auto2|chart|5|七页原图批量可编辑复刻.pptx
card-0080,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,7,16,red_footer_7,1,5,1147.5,46.5,0.0,1,previews/card-0080.png,,red|footer|7|七页原图批量可编辑复刻.pptx
card-0081,cards,卡片与容器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,49,Rounded Rectangle 48,1,5,413.397,90.718,0.0,1,previews/card-0081.png,,rounded|rectangle|48|rebuilt|slide|02.pptx
card-0082,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,97,Rectangle 96,1,1,53.28,25.2,0.0,1,previews/card-0082.png,,rectangle|96|rebuilt|slide|01.pptx
card-0083,cards,卡片与容器,native_editable,李佳1_快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳1-fast-reverse\李佳1_快速可编辑复刻.pptx,1,34,problem_result_card,1,5,249.0,262.5,0.0,1,previews/card-0083.png,,problem|result|card|李佳1|快速可编辑复刻.pptx
card-0084,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,1,18,fast1_footer_1,1,5,951.108,44.109,0.0,1,previews/card-0084.png,,fast1|footer|1|七页原图批量可编辑复刻.pptx
card-0085,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,6,4,auto3_circle_6,1,5,322.5,292.5,0.0,1,previews/card-0085.png,,auto3|circle|6|七页原图批量可编辑复刻.pptx
card-0086,cards,卡片与容器,native_editable,李佳1_快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳1-fast-reverse\李佳1_快速可编辑复刻.pptx,1,6,problem_section,1,5,1114.5,279.75,0.0,1,previews/card-0086.png,,problem|section|李佳1|快速可编辑复刻.pptx
card-0087,cards,卡片与容器,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,16,metric-card-01,1,5,411.0,153.0,0.0,1,previews/card-0087.png,,metric|card|01|识别2|knight可编辑复刻.pptx
card-0088,cards,卡片与容器,native_editable,李佳3_视觉OCR快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳3-fast-vision\李佳3_视觉OCR快速可编辑复刻.pptx,1,56,correct_route_title,1,5,104.25,30.0,0.0,1,previews/card-0088.png,,correct|route|title|李佳3|视觉ocr快速可编辑复刻.pptx
card-0089,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,86,Rounded Rectangle 85,1,5,298.08,173.52,0.0,1,previews/card-0089.png,,rounded|rectangle|85|rebuilt|slide|01.pptx
card-0090,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,3,13,fast3_path_3_594,1,5,125.25,258.0,0.0,2,previews/card-0090.png,,fast3|path|3|594|七页原图批量可编辑复刻.pptx
card-0091,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,6,fast2_row_2_0_385,1,5,249.0,60.0,0.0,3,previews/card-0091.png,,fast2|row|2|0|385|七页原图批量可编辑复刻.pptx
card-0092,cards,卡片与容器,native_editable,李佳3_视觉OCR快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳3-fast-vision\李佳3_视觉OCR快速可编辑复刻.pptx,1,53,wrong_route,1,5,125.25,258.0,0.0,1,previews/card-0092.png,,wrong|route|李佳3|视觉ocr快速可编辑复刻.pptx
card-0093,cards,卡片与容器,native_editable,李佳1_快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳1-fast-reverse\李佳1_快速可编辑复刻.pptx,1,49,context_card,1,5,402.75,255.75,0.0,1,previews/card-0093.png,,context|card|李佳1|快速可编辑复刻.pptx
card-0094,cards,卡片与容器,native_editable,李佳3_视觉OCR快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳3-fast-vision\李佳3_视觉OCR快速可编辑复刻.pptx,1,61,wrong_step_1,1,5,102.0,27.0,0.0,4,previews/card-0094.png,,wrong|step|1|李佳3|视觉ocr快速可编辑复刻.pptx
card-0095,cards,卡片与容器,native_editable,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,9,Shape 6,1,5,886.2,68.4,0.0,1,previews/card-0095.png,,shape|6|party|semantic|editable.pptx
card-0096,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,222,Rounded Rectangle 221,1,5,249.12,66.24,0.0,1,previews/card-0096.png,,rounded|rectangle|221|rebuilt|slide|01.pptx
card-0097,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,21,fast2_bottom_2_2,1,5,246.0,29.25,0.0,1,previews/card-0097.png,,fast2|bottom|2|七页原图批量可编辑复刻.pptx
card-0098,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,4,6,auto_right_4_272,1,5,622.5,120.0,0.0,3,previews/card-0098.png,,auto|right|4|272|七页原图批量可编辑复刻.pptx
card-0099,cards,卡片与容器,native_editable,李佳3_视觉OCR快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳3-fast-vision\李佳3_视觉OCR快速可编辑复刻.pptx,1,10,panel_result,1,5,383.25,494.25,0.0,4,previews/card-0099.png,,panel|result|李佳3|视觉ocr快速可编辑复刻.pptx
card-0100,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,16,fast2_column_2_2,1,5,267.0,414.0,0.0,1,previews/card-0100.png,,fast2|column|2|七页原图批量可编辑复刻.pptx
card-0101,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,4,5,auto_left_4,1,5,436.5,420.0,0.0,1,previews/card-0101.png,,auto|left|4|七页原图批量可编辑复刻.pptx
card-0102,cards,卡片与容器,native_editable,李佳1_快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳1-fast-reverse\李佳1_快速可编辑复刻.pptx,1,44,solution_section,1,5,1114.5,318.75,0.0,1,previews/card-0102.png,,solution|section|李佳1|快速可编辑复刻.pptx
card-0103,cards,卡片与容器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,51,Rounded Rectangle 50,1,5,413.397,59.713,0.0,1,previews/card-0103.png,,rounded|rectangle|50|rebuilt|slide|02.pptx
card-0104,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,7,4,red_card_7_70_372,1,5,366.0,151.5,0.0,6,previews/card-0104.png,,red|card|7|70|372|七页原图批量可编辑复刻.pptx
card-0105,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,28,fast2_conclusion_2,1,5,1166.25,45.0,0.0,1,previews/card-0105.png,,fast2|conclusion|2|七页原图批量可编辑复刻.pptx
card-0106,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,6,10,auto3_footer_6,1,5,1085.25,83.25,0.0,1,previews/card-0106.png,,auto3|footer|6|七页原图批量可编辑复刻.pptx
card-0107,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,214,Rounded Rectangle 213,1,5,268.56,66.24,0.0,1,previews/card-0107.png,,rounded|rectangle|213|rebuilt|slide|01.pptx
card-0108,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,71,Rounded Rectangle 70,1,5,168.48,27.36,0.0,1,previews/card-0108.png,,rounded|rectangle|70|rebuilt|slide|01.pptx
card-0109,cards,卡片与容器,native_editable,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,17,Shape 14,1,5,279.0,118.8,0.0,2,previews/card-0109.png,,shape|14|party|semantic|editable.pptx
card-0110,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,188,Rounded Rectangle 187,1,5,172.8,182.16,0.0,1,previews/card-0110.png,,rounded|rectangle|187|rebuilt|slide|01.pptx
card-0111,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,75,Rectangle 74,1,1,205.2,28.8,0.0,1,previews/card-0111.png,,rectangle|74|rebuilt|slide|01.pptx
card-0112,cards,卡片与容器,native_editable,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,11,Shape 8,1,5,280.8,107.4,0.0,1,previews/card-0112.png,,shape|8|party|semantic|editable.pptx
card-0113,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,9,fast2_bottom_2_0,1,5,246.0,29.25,0.0,1,previews/card-0113.png,,fast2|bottom|2|0|七页原图批量可编辑复刻.pptx
card-0114,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,231,Rounded Rectangle 230,1,5,380.16,36.72,0.0,1,previews/card-0114.png,,rounded|rectangle|230|rebuilt|slide|01.pptx
card-0115,cards,卡片与容器,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,17,metric-card-01-corner,5,138,66.0,39.0,0.0,2,previews/card-0115.png,,metric|card|01|corner|识别2|knight可编辑复刻.pptx
card-0116,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,9,Rounded Rectangle 8,1,5,110.88,130.32,0.0,4,previews/card-0116.png,,rounded|rectangle|8|rebuilt|slide|01.pptx
card-0117,cards,卡片与容器,native_editable,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,10,Shape 7,1,5,890.4,40.2,0.0,1,previews/card-0117.png,,shape|7|party|semantic|editable.pptx
card-0118,cards,卡片与容器,native_editable,七页原图批量可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\sources-batch\七页原图批量可编辑复刻.pptx,2,12,fast2_row_2_1_385,1,5,249.0,60.0,0.0,3,previews/card-0118.png,,fast2|row|2|1|385|七页原图批量可编辑复刻.pptx
card-0119,cards,卡片与容器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,95,Rectangle 94,1,1,54.0,25.2,0.0,1,previews/card-0119.png,,rectangle|94|rebuilt|slide|01.pptx
card-0120,cards,卡片与容器,native_editable,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,43,kpi-card-production-sales,1,5,439.5,154.5,0.0,1,previews/card-0120.png,,kpi|card|production|sales|识别3|knight可编辑复刻.pptx
card-0121,cards,卡片与容器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,37,Rounded Rectangle 36,1,5,438.66,36.746,0.0,1,previews/card-0121.png,,rounded|rectangle|36|rebuilt|slide|02.pptx
connector-0001,connectors,连接器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,195,Connector 194,9,-2,154.8,0.0,0.0,2,previews/connector-0001.png,,connector|194|rebuilt|slide|01.pptx
connector-0002,connectors,连接器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,57,Connector 56,9,-2,0.0,45.933,0.0,4,previews/connector-0002.png,,connector|56|rebuilt|slide|02.pptx
connector-0003,connectors,连接器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,33,Connector 32,9,-2,382.392,0.0,0.0,4,previews/connector-0003.png,,connector|32|rebuilt|slide|02.pptx
connector-0004,connectors,连接器,native_editable,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,79,Connector 78,9,-2,205.2,0.0,0.0,2,previews/connector-0004.png,,connector|78|rebuilt|slide|01.pptx
connector-0005,connectors,连接器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,7,Connector 6,9,-2,24.115,0.0,0.0,1,previews/connector-0005.png,,connector|6|rebuilt|slide|02.pptx
connector-0006,connectors,连接器,native_editable,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,6,Connector 5,9,-2,0.0,306.603,0.0,1,previews/connector-0006.png,,connector|5|rebuilt|slide|02.pptx
decor-shape-0001,decorative_shapes,装饰形状,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,58,chart-series-segment-1,5,138,93.0,11.314,0.0,1,previews/decor-shape-0001.png,,chart|series|segment|1|识别2|knight可编辑复刻.pptx
decor-shape-0002,decorative_shapes,装饰形状,native_editable,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,59,chart-series-segment-2,5,138,93.0,14.143,0.0,4,previews/decor-shape-0002.png,,chart|series|segment|2|识别2|knight可编辑复刻.pptx
decor-shape-0003,decorative_shapes,装饰形状,native_editable,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,13,core-statement-bg,5,138,913.5,50.25,0.0,1,previews/decor-shape-0003.png,,core|statement|bg|识别3|knight可编辑复刻.pptx
decor-visual-0001,decorative_visuals,装饰视觉,picture,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,89,Picture 88,13,1,450.0,253.26,0.0,1,previews/decor-visual-0001.png,assets/png/decor-visual-0001.png,picture|88|识别3|knight可编辑复刻.pptx
decor-visual-0002,decorative_visuals,装饰视觉,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,2,Picture 1,13,1,446.4,90.72,0.0,1,previews/decor-visual-0002.png,assets/png/decor-visual-0002.png,picture|1|top|decor|skyline.png|rebuilt|slide|01.pptx
icon-0001,icons,图标,picture,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,161,Picture 160,13,1,39.75,39.75,0.0,1,previews/icon-0001.png,assets/png/icon-0001.png,picture|160|识别3|knight可编辑复刻.pptx
icon-0002,icons,图标,picture,识别3-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize3-rebuild\识别3-Knight可编辑复刻.pptx,1,94,Picture 93,13,1,29.25,29.25,0.0,1,previews/icon-0002.png,assets/png/icon-0002.png,picture|93|识别3|knight可编辑复刻.pptx
icon-0003,icons,图标,picture,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,55,Picture 54,13,1,36.736,36.736,0.0,1,previews/icon-0003.png,assets/png/icon-0003.png,picture|54|role|user.png|rebuilt|slide|02.pptx
icon-0004,icons,图标,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,211,Picture 210,13,1,62.087,62.087,0.0,1,previews/icon-0004.png,assets/png/icon-0004.png,picture|210|efficiency.png|rebuilt|slide|01.pptx
icon-0005,icons,图标,picture,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,52,Picture 51,13,1,66.746,66.746,0.0,1,previews/icon-0005.png,assets/png/icon-0005.png,picture|51|warning|triangle.png|rebuilt|slide|02.pptx
icon-0006,icons,图标,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,161,Picture 160,13,1,25.223,25.223,0.0,1,previews/icon-0006.png,assets/png/icon-0006.png,picture|160|play|white.png|rebuilt|slide|01.pptx
icon-0007,icons,图标,picture,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,119,Picture 118,13,1,78.75,78.75,0.0,1,previews/icon-0007.png,assets/png/icon-0007.png,picture|118|识别2|knight可编辑复刻.pptx
icon-0008,icons,图标,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,228,Picture 227,13,1,55.296,55.296,0.0,1,previews/icon-0008.png,assets/png/icon-0008.png,picture|227|target|white.png|rebuilt|slide|01.pptx
icon-0009,icons,图标,picture,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,188,Picture 187,13,1,48.75,48.75,0.0,1,previews/icon-0009.png,assets/png/icon-0009.png,picture|187|识别2|knight可编辑复刻.pptx
icon-0010,icons,图标,picture,识别2-Knight可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\knight-recognize2-rebuild\识别2-Knight可编辑复刻.pptx,1,109,Picture 108,13,1,33.0,33.0,0.0,1,previews/icon-0010.png,assets/png/icon-0010.png,picture|108|识别2|knight可编辑复刻.pptx
icon-0011,icons,图标,picture,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,47,Picture 46,13,1,56.081,56.081,0.0,1,previews/icon-0011.png,assets/png/icon-0011.png,picture|46|good|check.png|rebuilt|slide|02.pptx
icon-0012,icons,图标,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,42,Picture 41,13,1,60.146,60.146,0.0,1,previews/icon-0012.png,assets/png/icon-0012.png,picture|41|brain.png|rebuilt|slide|01.pptx
icon-0013,icons,图标,picture,李佳1_快速可编辑复刻.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\李佳1-fast-reverse\李佳1_快速可编辑复刻.pptx,1,120,Picture 119,13,1,33.75,33.016,0.0,1,previews/icon-0013.png,assets/png/icon-0013.png,picture|119|李佳1|快速可编辑复刻.pptx
icon-0014,icons,图标,picture,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,33,Image 4,13,1,75.0,63.6,0.0,1,previews/icon-0014.png,assets/png/icon-0014.png,image|4|preencoded.png|party|semantic|editable.pptx
icon-0015,icons,图标,picture,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,20,Picture 19,13,1,72.209,72.209,0.0,1,previews/icon-0015.png,assets/png/icon-0015.png,picture|19|step|clipboard.png|rebuilt|slide|02.pptx
icon-0016,icons,图标,picture,rebuilt-slide-01.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-01.pptx,1,77,Picture 76,13,1,31.043,31.043,0.0,2,previews/icon-0016.png,assets/png/icon-0016.png,picture|76|pin.png|rebuilt|slide|01.pptx
icon-0017,icons,图标,picture,party-semantic-editable.pptx,C:\Users\LENOVO\Documents\seconddevPPT\output\semantic-rebuild-v9\party-semantic-editable.pptx,1,35,Image 6,13,1,75.0,48.6,0.0,1,previews/icon-0017.png,assets/png/icon-0017.png,image|6|preencoded.png|party|semantic|editable.pptx
icon-0018,icons,图标,picture,rebuilt-slide-02.pptx,C:\Users\LENOVO\Documents\seconddevPPT\reference\knight-imagetopptx-skill\assets\rebuilt-slide-02.pptx,1,25,Picture 24,13,1,72.209,72.209,0.0,1,previews/icon-0018.png,assets/png/icon-0018.png,picture|24|step|gears.png|rebuilt|slide|02.pptx
